Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
31/12/2024,"35,500","35,650.00","35,750.00","35,350.00",201.20K,-0.42%
30/12/2024,"35,650","35,750.00","36,150.00","35,650.00",464.80K,-0.14%
27/12/2024,"35,700","35,850.00","35,950.00","35,550.00",378.30K,-0.28%
26/12/2024,"35,800","35,850.00","36,000.00","35,750.00",193.20K,-0.14%
25/12/2024,"35,850","35,500.00","36,450.00","35,300.00",825.60K,1.85%
24/12/2024,"35,200","35,550.00","35,550.00","35,050.00",428.00K,-0.56%
23/12/2024,"35,400","35,300.00","35,650.00","35,300.00",245.10K,0.00%
20/12/2024,"35,400","35,700.00","35,700.00","35,400.00",346.00K,-0.42%
19/12/2024,"35,550","35,550.00","35,800.00","35,450.00",727.30K,-1.39%
18/12/2024,"36,050","35,900.00","36,200.00","35,800.00",442.40K,0.14%
17/12/2024,"36,000","36,250.00","36,350.00","36,000.00",346.90K,-0.41%
16/12/2024,"36,150","36,000.00","36,200.00","35,850.00",313.70K,0.42%
13/12/2024,"36,000","36,100.00","36,200.00","35,850.00",515.60K,-0.28%
12/12/2024,"36,100","36,500.00","36,600.00","36,050.00",580.80K,-0.69%
11/12/2024,"36,350","36,300.00","36,550.00","36,050.00",904.00K,0.83%
10/12/2024,"36,050","36,100.00","36,400.00","35,950.00",726.50K,-0.69%
9/12/2024,"36,300","36,300.00","36,700.00","36,100.00",722.90K,0.28%
6/12/2024,"36,200","36,600.00","36,750.00","35,950.00",976.50K,-0.41%
5/12/2024,"36,350","34,000.00","36,350.00","33,200.00",2.31M,6.91%
4/12/2024,"34,000","34,750.00","34,750.00","33,900.00",1.25M,-2.30%
3/12/2024,"34,800","35,450.00","35,450.00","34,800.00",482.20K,-1.00%
2/12/2024,"35,150","35,200.00","35,550.00","35,050.00",419.00K,0.14%
29/11/2024,"35,100","34,850.00","35,500.00","34,850.00",468.90K,-0.43%
28/11/2024,"35,250","35,750.00","35,750.00","35,050.00",518.80K,0.14%
27/11/2024,"35,200","35,400.00","35,400.00","35,050.00",311.80K,-0.28%
26/11/2024,"35,300","34,950.00","35,750.00","34,950.00",866.00K,1.29%
25/11/2024,"34,850","34,950.00","35,150.00","34,450.00",502.80K,0.14%
22/11/2024,"34,800","35,200.00","35,300.00","34,600.00",583.20K,-1.00%
21/11/2024,"35,150","35,300.00","35,300.00","34,650.00",346.10K,0.57%
20/11/2024,"34,950","34,050.00","36,000.00","34,050.00",1.18M,1.45%
19/11/2024,"34,450","35,500.00","35,500.00","34,450.00",637.20K,-2.68%
18/11/2024,"35,400","34,050.00","35,700.00","34,000.00",1.01M,3.96%
15/11/2024,"34,050","35,100.00","35,450.00","34,050.00",1.72M,-4.62%
14/11/2024,"35,700","36,800.00","36,950.00","34,300.00",1.12M,-2.99%
13/11/2024,"36,800","37,200.00","37,350.00","36,550.00",911.70K,-1.08%
12/11/2024,"37,200","37,500.00","37,800.00","37,200.00",692.00K,0.00%
11/11/2024,"37,200","37,200.00","37,700.00","37,100.00",1.01M,-1.46%
8/11/2024,"37,750","38,000.00","38,400.00","37,600.00",735.20K,-0.26%
7/11/2024,"37,850","38,500.00","38,500.00","37,850.00",580.30K,-0.79%
6/11/2024,"38,150","37,600.00","38,150.00","37,500.00",1.00M,2.14%
5/11/2024,"37,350","37,700.00","37,800.00","37,300.00",311.10K,-0.66%
4/11/2024,"37,600","37,200.00","38,050.00","36,500.00",1.06M,1.08%
1/11/2024,"37,200","37,500.00","37,600.00","36,950.00",642.20K,-1.06%
31/10/2024,"37,600","37,200.00","37,600.00","37,200.00",465.00K,1.08%
30/10/2024,"37,200","37,400.00","37,500.00","37,000.00",552.70K,-0.67%
29/10/2024,"37,450","37,600.00","37,850.00","37,200.00",576.10K,0.13%
28/10/2024,"37,400","37,100.00","37,600.00","37,100.00",492.90K,1.49%
25/10/2024,"36,850","37,000.00","37,100.00","36,800.00",941.50K,0.00%
24/10/2024,"36,850","37,800.00","38,000.00","36,850.00",1.26M,-2.90%
23/10/2024,"37,950","37,350.00","38,100.00","37,150.00",837.80K,1.34%
22/10/2024,"37,450","38,400.00","38,400.00","36,800.00",2.15M,-2.47%
21/10/2024,"38,400","39,550.00","39,750.00","38,400.00",1.18M,-3.52%
18/10/2024,"39,800","40,050.00","40,300.00","39,800.00",900.30K,-0.50%
17/10/2024,"40,000","39,800.00","40,200.00","38,900.00",1.51M,0.50%
16/10/2024,"39,800","40,150.00","40,150.00","39,500.00",908.10K,-0.87%
15/10/2024,"40,150","40,850.00","40,850.00","40,100.00",1.01M,-1.11%
14/10/2024,"40,600","40,450.00","41,000.00","40,300.00",1.52M,0.74%
11/10/2024,"40,300","40,000.00","40,300.00","39,900.00",553.70K,0.75%
10/10/2024,"40,000","40,600.00","40,600.00","39,950.00",801.80K,-0.50%
9/10/2024,"40,200","39,950.00","40,500.00","39,800.00",813.60K,0.88%
8/10/2024,"39,850","40,950.00","41,000.00","39,800.00",1.54M,-1.85%
7/10/2024,"40,600","40,150.00","40,600.00","39,800.00",853.50K,1.75%
4/10/2024,"39,900","40,050.00","40,450.00","39,900.00",900.90K,-0.37%
3/10/2024,"40,050","41,000.00","41,050.00","39,850.00",1.97M,-1.60%
2/10/2024,"40,700","40,700.00","41,000.00","40,500.00",1.49M,-0.25%
1/10/2024,"40,800","41,000.00","42,000.00","40,750.00",2.50M,0.25%
30/09/2024,"40,700","40,250.00","41,150.00","39,950.00",1.27M,0.99%
27/09/2024,"40,300","40,150.00","40,400.00","40,000.00",1.35M,0.50%
26/09/2024,"40,100","40,700.00","40,700.00","40,000.00",2.04M,-1.11%
25/09/2024,"40,550","40,650.00","41,550.00","40,500.00",2.56M,0.50%
24/09/2024,"40,350","40,000.00","40,400.00","39,700.00",1.34M,1.51%
23/09/2024,"39,750","39,500.00","40,100.00","39,250.00",1.23M,0.63%
20/09/2024,"39,500","40,450.00","40,450.00","39,500.00",1.21M,-0.50%
19/09/2024,"39,700","39,950.00","40,100.00","39,550.00",1.22M,-0.25%
18/09/2024,"39,800","39,550.00","40,600.00","39,400.00",2.25M,0.89%
17/09/2024,"39,450","38,000.00","39,450.00","37,950.00",1.64M,3.68%
16/09/2024,"38,050","38,200.00","38,800.00","38,000.00",1.01M,-0.91%
13/09/2024,"38,400","38,100.00","39,000.00","38,100.00",1.09M,0.92%
12/9/2024,"38,050","38,500.00","38,800.00","38,050.00",534.50K,-0.39%
11/9/2024,"38,200","37,650.00","38,800.00","37,350.00",1.32M,0.79%
10/9/2024,"37,900","38,950.00","39,000.00","37,800.00",1.85M,-2.19%
9/9/2024,"38,750","39,100.00","39,300.00","38,200.00",816.50K,-1.40%
6/9/2024,"39,300","39,000.00","39,500.00","38,500.00",925.00K,0.26%
5/9/2024,"39,200","39,400.00","40,150.00","38,950.00",1.96M,0.00%
4/9/2024,"39,200","38,400.00","39,250.00","38,150.00",1.08M,0.51%
30/08/2024,"39,000","38,750.00","39,450.00","38,700.00",937.10K,0.65%
29/08/2024,"38,750","38,900.00","39,200.00","38,600.00",624.70K,-0.26%
28/08/2024,"38,850","39,500.00","39,500.00","38,050.00",1.70M,-0.89%
27/08/2024,"39,200","39,200.00","39,500.00","38,900.00",1.37M,0.13%
26/08/2024,"39,150","40,300.00","40,300.00","39,100.00",1.56M,-1.01%
23/08/2024,"39,550","39,050.00","40,000.00","38,850.00",1.85M,1.28%
22/08/2024,"39,050","39,200.00","39,800.00","38,850.00",1.29M,-0.13%
21/08/2024,"39,100","39,100.00","39,300.00","38,500.00",1.71M,0.13%
20/08/2024,"39,050","38,200.00","40,350.00","37,700.00",2.82M,2.23%
19/08/2024,"38,200","38,500.00","38,800.00","38,100.00",1.68M,0.66%
16/08/2024,"37,950","36,000.00","37,950.00","35,650.00",3.21M,6.90%
15/08/2024,"35,500","36,000.00","36,650.00","35,500.00",1.41M,-1.80%
14/08/2024,"36,150","36,650.00","37,100.00","36,150.00",1.76M,-0.55%
13/08/2024,"36,350","36,900.00","36,900.00","35,600.00",1.61M,-0.95%
12/8/2024,"36,700","36,200.00","36,700.00","36,000.00",1.52M,1.66%
9/8/2024,"36,100","35,400.00","36,900.00","35,100.00",2.93M,3.29%
8/8/2024,"34,950","36,000.00","36,150.00","34,150.00",2.14M,-2.92%
7/8/2024,"36,000","36,700.00","36,700.00","35,100.00",1.96M,-1.50%
6/8/2024,"36,550","35,200.00","36,800.00","34,100.00",2.49M,5.64%
5/8/2024,"34,600","34,050.00","35,500.00","33,550.00",2.97M,-0.29%
2/8/2024,"34,700","32,200.00","34,700.00","31,350.00",2.48M,6.93%
1/8/2024,"32,450","35,000.00","35,200.00","32,450.00",2.95M,-6.89%
31/07/2024,"34,850","35,350.00","35,800.00","34,800.00",961.80K,-0.99%
30/07/2024,"35,200","35,750.00","35,900.00","34,900.00",851.10K,-1.95%
29/07/2024,"35,900","35,300.00","36,350.00","35,300.00",989.10K,2.13%
26/07/2024,"35,150","35,700.00","36,050.00","35,100.00",1.26M,-1.54%
25/07/2024,"35,700","35,500.00","36,200.00","34,650.00",987.50K,0.85%
24/07/2024,"35,400","34,100.00","35,700.00","33,800.00",1.80M,2.02%
23/07/2024,"34,700","36,900.00","36,950.00","34,700.00",2.20M,-6.59%
22/07/2024,"37,150","39,000.00","39,400.00","37,150.00",3.83M,-6.89%
19/07/2024,"39,900","40,650.00","41,600.00","39,800.00",1.73M,-3.39%
18/07/2024,"41,300","41,000.00","41,400.00","39,800.00",1.70M,0.49%
17/07/2024,"41,100","42,200.00","42,500.00","39,300.00",2.38M,-2.38%
16/07/2024,"42,100","42,300.00","43,100.00","42,000.00",1.61M,0.12%
15/07/2024,"42,050","41,900.00","42,350.00","41,500.00",1.11M,0.84%
12/7/2024,"41,700","41,900.00","42,350.00","41,500.00",1.20M,-1.07%
11/7/2024,"42,150","41,700.00","42,800.00","41,450.00",2.12M,1.81%
10/7/2024,"41,400","42,000.00","42,100.00","41,150.00",1.37M,-1.43%
9/7/2024,"42,000","40,050.00","42,000.00","39,850.00",3.06M,5.66%
8/7/2024,"39,750","39,450.00","40,050.00","39,250.00",1.36M,1.15%
5/7/2024,"39,300","39,800.00","39,800.00","38,800.00",1.13M,-0.63%
4/7/2024,"39,550","40,000.00","40,450.00","39,500.00",940.70K,-0.25%
3/7/2024,"39,650","40,000.00","40,200.00","39,500.00",754.40K,-1.25%
2/7/2024,"40,150","39,750.00","40,500.00","39,650.00",1.18M,1.39%
1/7/2024,"39,600","38,900.00","39,700.00","38,650.00",869.30K,2.72%
28/06/2024,"38,550","38,250.00","40,000.00","38,200.00",1.62M,0.13%
27/06/2024,"38,500","39,000.00","39,600.00","38,500.00",1.14M,-2.90%
26/06/2024,"39,650","39,900.00","40,050.00","37,750.00",1.01M,-0.63%
25/06/2024,"39,900","39,750.00","40,050.00","39,100.00",1.13M,0.38%
24/06/2024,"39,750","42,200.00","42,650.00","39,750.00",5.06M,-6.91%
21/06/2024,"42,700","42,400.00","43,100.00","42,400.00",836.00K,0.12%
20/06/2024,"42,650","43,000.00","43,450.00","42,000.00",1.24M,-1.04%
19/06/2024,"43,100","43,100.00","43,950.00","42,600.00",1.22M,0.23%
18/06/2024,"43,000","42,950.00","43,200.00","42,700.00",881.00K,0.70%
17/06/2024,"42,700","42,800.00","43,400.00","42,200.00",1.92M,-0.23%
14/06/2024,"42,800","45,450.00","45,850.00","42,800.00",2.26M,-5.31%
13/06/2024,"45,200","46,400.00","46,400.00","45,200.00",1.00M,-1.20%
12/6/2024,"45,750","45,200.00","46,450.00","45,100.00",1.17M,1.44%
11/6/2024,"45,100","45,300.00","45,300.00","44,500.00",1.31M,0.67%
10/6/2024,"44,800","44,150.00","45,400.00","44,000.00",1.17M,1.01%
7/6/2024,"44,350","44,600.00","45,150.00","43,700.00",1.14M,0.00%
6/6/2024,"44,350","44,800.00","45,000.00","43,900.00",1.18M,-1.00%
5/6/2024,"44,800","44,100.00","45,700.00","43,900.00",2.56M,2.05%
4/6/2024,"43,900","43,100.00","44,300.00","43,100.00",2.10M,1.97%
3/6/2024,"43,050","43,300.00","43,500.00","43,000.00",1.27M,1.29%
31/05/2024,"42,500","43,300.00","43,500.00","42,500.00",1.21M,-2.30%
30/05/2024,"43,500","42,100.00","43,500.00","41,150.00",2.15M,1.52%
29/05/2024,"42,850","43,800.00","43,900.00","42,550.00",1.56M,-2.28%
28/05/2024,"43,850","42,300.00","44,000.00","42,300.00",2.18M,3.66%
27/05/2024,"42,300","42,000.00","42,600.00","41,500.00",1.06M,0.71%
24/05/2024,"42,000","42,500.00","43,500.00","40,750.00",3.99M,-4.11%
23/05/2024,"43,800","43,350.00","43,800.00","42,300.00",1.97M,0.92%
22/05/2024,"43,400","44,050.00","44,750.00","42,000.00",2.17M,-1.03%
21/05/2024,"43,850","42,700.00","43,850.00","42,200.00",2.09M,3.18%
20/05/2024,"42,500","43,350.00","43,350.00","42,400.00",1.93M,-1.16%
17/05/2024,"43,000","42,300.00","43,700.00","42,100.00",1.95M,1.53%
16/05/2024,"42,350","42,900.00","42,900.00","42,050.00",1.54M,0.24%
15/05/2024,"42,250","40,200.00","42,250.00","39,500.00",4.55M,6.96%
14/05/2024,"39,500","39,850.00","40,300.00","39,250.00",1.93M,-0.88%
13/05/2024,"39,850","40,400.00","41,000.00","39,400.00",2.15M,-0.38%
10/5/2024,"40,000","38,300.00","40,000.00","37,700.00",3.45M,4.44%
9/5/2024,"38,300","39,400.00","39,400.00","38,100.00",2.04M,-1.29%
8/5/2024,"38,800","37,800.00","39,250.00","37,200.00",2.77M,2.24%
7/5/2024,"37,950","37,600.00","38,000.00","37,050.00",1.96M,1.74%
6/5/2024,"37,300","35,500.00","37,300.00","35,000.00",4.37M,6.88%
3/5/2024,"34,900","35,500.00","35,750.00","34,600.00",1.55M,0.00%
2/5/2024,"34,900","35,550.00","35,750.00","34,300.00",1.69M,-1.69%
26/04/2024,"35,500","34,850.00","36,250.00","34,850.00",1.35M,0.00%
25/04/2024,"35,500","35,850.00","35,950.00","35,100.00",1.40M,-1.39%
24/04/2024,"36,000","34,900.00","36,150.00","34,800.00",1.83M,5.26%
23/04/2024,"34,200","36,100.00","36,500.00","33,800.00",2.39M,-5.52%
22/04/2024,"36,200","35,850.00","37,000.00","35,100.00",2.12M,3.87%
19/04/2024,"34,850","36,000.00","37,150.00","34,850.00",5.83M,-6.94%
17/04/2024,"37,450","40,600.00","40,600.00","37,450.00",2.69M,-5.79%
16/04/2024,"39,750","37,850.00","40,000.00","37,050.00",4.74M,5.44%
15/04/2024,"37,700","40,500.00","42,000.00","37,700.00",4.54M,-6.91%
12/4/2024,"40,500","38,550.00","40,500.00","38,150.00",3.94M,6.02%
11/4/2024,"38,200","36,400.00","38,400.00","36,400.00",1.70M,2.14%
10/4/2024,"37,400","38,000.00","38,000.00","37,400.00",1.12M,-1.58%
9/4/2024,"38,000","36,800.00","38,000.00","36,600.00",1.05M,4.11%
8/4/2024,"36,500","35,950.00","37,200.00","35,800.00",1.85M,1.39%
5/4/2024,"36,000","37,450.00","37,850.00","36,000.00",2.72M,-6.01%
4/4/2024,"38,300","38,800.00","39,250.00","38,300.00",1.71M,-2.42%
3/4/2024,"39,250","39,700.00","40,700.00","38,700.00",2.28M,-0.63%
2/4/2024,"39,500","38,000.00","39,500.00","38,000.00",2.27M,2.60%
1/4/2024,"38,500","38,400.00","38,700.00","37,500.00",1.68M,0.00%
29/03/2024,"38,500","39,000.00","39,000.00","38,400.00",915.60K,-1.28%
28/03/2024,"39,000","38,000.00","39,500.00","37,850.00",2.73M,3.86%
27/03/2024,"37,550","37,800.00","38,050.00","37,250.00",1.01M,-0.27%
26/03/2024,"37,650","37,100.00","37,900.00","36,750.00",905.50K,0.94%
25/03/2024,"37,300","38,900.00","38,900.00","36,600.00",1.93M,-1.97%
22/03/2024,"38,050","37,600.00","38,750.00","37,300.00",2.61M,1.87%
21/03/2024,"37,350","37,950.00","38,100.00","37,250.00",1.78M,0.00%
20/03/2024,"37,350","36,100.00","37,350.00","36,100.00",1.53M,2.61%
19/03/2024,"36,400","36,300.00","37,100.00","36,000.00",901.10K,1.11%
18/03/2024,"36,000","38,400.00","38,400.00","35,350.00",4.21M,-5.26%
15/03/2024,"38,000","38,400.00","38,700.00","37,200.00",1.96M,-1.04%
14/03/2024,"38,400","38,900.00","39,500.00","38,100.00",2.07M,-1.29%
13/03/2024,"38,900","37,000.00","39,000.00","36,650.00",2.82M,5.56%
12/3/2024,"36,850","37,000.00","37,450.00","36,500.00",2.16M,-0.41%
11/3/2024,"37,000","36,400.00","37,500.00","35,800.00",2.53M,1.37%
8/3/2024,"36,500","36,750.00","37,550.00","35,900.00",3.27M,0.83%
7/3/2024,"36,200","36,500.00","37,900.00","36,050.00",3.09M,-0.55%
6/3/2024,"36,400","35,750.00","36,500.00","35,600.00",3.36M,3.12%
5/3/2024,"35,300","33,000.00","35,300.00","32,300.00",4.74M,6.97%
4/3/2024,"33,000","33,500.00","33,800.00","32,800.00",1.89M,-0.75%
1/3/2024,"33,250","32,500.00","34,000.00","32,500.00",3.08M,3.42%
29/02/2024,"32,150","31,900.00","32,800.00","31,500.00",2.94M,1.90%
28/02/2024,"31,550","31,500.00","32,000.00","31,250.00",1.71M,0.48%
27/02/2024,"31,400","31,600.00","32,300.00","31,350.00",2.13M,0.64%
26/02/2024,"31,200","29,900.00","31,500.00","29,750.00",2.27M,4.35%
23/02/2024,"29,900","30,800.00","31,300.00","29,900.00",2.50M,-2.92%
22/02/2024,"30,800","30,950.00","31,000.00","30,750.00",1.09M,-0.65%
21/02/2024,"31,000","31,100.00","31,150.00","30,700.00",1.16M,-0.48%
20/02/2024,"31,150","31,250.00","31,950.00","31,000.00",2.17M,1.14%
19/02/2024,"30,800","31,000.00","31,000.00","30,400.00",2.00M,-0.65%
16/02/2024,"31,000","30,900.00","31,450.00","30,800.00",1.16M,0.32%
15/02/2024,"30,900","31,300.00","31,300.00","30,800.00",1.70M,-1.12%
7/2/2024,"31,250","31,400.00","31,400.00","31,000.00",928.40K,0.32%
6/2/2024,"31,150","31,450.00","31,700.00","30,800.00",1.41M,0.00%
5/2/2024,"31,150","31,300.00","31,500.00","30,650.00",1.73M,-0.32%
2/2/2024,"31,250","31,250.00","31,650.00","30,600.00",2.14M,1.13%
1/2/2024,"30,900","29,650.00","31,050.00","29,650.00",2.75M,4.39%
31/01/2024,"29,600","29,450.00","30,450.00","29,250.00",3.75M,1.54%
30/01/2024,"29,150","28,750.00","29,150.00","28,500.00",1.21M,1.39%
29/01/2024,"28,750","29,400.00","29,400.00","28,750.00",1.05M,-1.03%
26/01/2024,"29,050","29,400.00","29,400.00","29,000.00",888.90K,-0.34%
25/01/2024,"29,150","28,800.00","29,400.00","28,750.00",1.53M,1.57%
24/01/2024,"28,700","28,600.00","29,500.00","28,600.00",1.87M,0.70%
23/01/2024,"28,500","28,700.00","29,050.00","28,500.00",1.08M,-0.70%
22/01/2024,"28,700","28,500.00","28,800.00","28,100.00",1.12M,1.06%
19/01/2024,"28,400","29,100.00","29,100.00","28,350.00",1.16M,-0.70%
18/01/2024,"28,600","28,800.00","29,450.00","28,500.00",1.08M,-0.35%
17/01/2024,"28,700","28,400.00","29,900.00","28,200.00",2.10M,1.23%
16/01/2024,"28,350","27,500.00","28,350.00","27,500.00",1.10M,2.72%
15/01/2024,"27,600","28,650.00","28,700.00","27,500.00",1.59M,-2.82%
12/1/2024,"28,400","28,500.00","29,150.00","28,200.00",2.02M,-1.39%
11/1/2024,"28,800","28,550.00","29,400.00","28,550.00",1.72M,0.35%
10/1/2024,"28,700","29,200.00","29,450.00","28,300.00",1.70M,-2.21%
9/1/2024,"29,350","29,000.00","29,600.00","28,800.00",2.51M,1.73%
8/1/2024,"28,850","28,300.00","28,900.00","28,150.00",2.27M,2.85%
5/1/2024,"28,050","28,050.00","28,200.00","27,800.00",863.70K,0.00%
4/1/2024,"28,050","28,050.00","28,750.00","28,000.00",1.83M,0.18%
3/1/2024,"28,000","27,650.00","28,000.00","27,550.00",859.60K,1.08%
2/1/2024,"27,700","28,750.00","28,750.00","27,600.00",1.72M,-2.12%
29/12/2023,"28,300","28,650.00","28,650.00","28,300.00",674.20K,-0.18%
28/12/2023,"28,350","28,400.00","28,700.00","28,100.00",1.19M,0.71%
27/12/2023,"28,150","28,600.00","28,950.00","28,150.00",1.69M,-0.88%
26/12/2023,"28,400","28,000.00","28,500.00","28,000.00",1.57M,1.61%
25/12/2023,"27,950","27,900.00","28,300.00","27,550.00",1.11M,0.36%
22/12/2023,"27,850","27,900.00","28,400.00","27,800.00",2.19M,0.18%
21/12/2023,"27,800","27,500.00","27,850.00","27,450.00",727.30K,-0.18%
20/12/2023,"27,850","27,850.00","28,050.00","27,600.00",1.12M,0.18%
19/12/2023,"27,800","27,000.00","27,800.00","26,950.00",1.29M,2.58%
18/12/2023,"27,100","27,400.00","27,400.00","27,000.00",913.10K,0.37%
15/12/2023,"27,000","27,000.00","27,500.00","26,800.00",1.03M,0.56%
14/12/2023,"26,850","27,000.00","27,300.00","26,700.00",889.70K,0.00%
13/12/2023,"26,850","27,600.00","27,700.00","26,750.00",1.30M,-2.01%
12/12/2023,"27,400","27,300.00","27,550.00","27,150.00",594.30K,0.37%
11/12/2023,"27,300","27,100.00","27,600.00","26,550.00",1.22M,0.74%
8/12/2023,"27,100","27,600.00","27,650.00","26,900.00",1.55M,-1.81%
7/12/2023,"27,600","28,700.00","28,850.00","27,000.00",3.65M,-3.83%
6/12/2023,"28,700","28,500.00","28,900.00","28,300.00",1.47M,0.35%
5/12/2023,"28,600","28,600.00","28,700.00","28,200.00",1.45M,0.00%
4/12/2023,"28,600","28,400.00","29,300.00","28,100.00",2.58M,3.81%
1/12/2023,"27,550","27,350.00","27,600.00","26,700.00",1.90M,1.85%
30/11/2023,"27,050","27,500.00","27,800.00","26,900.00",1.78M,-0.92%
29/11/2023,"27,300","27,200.00","27,500.00","27,000.00",1.35M,1.11%
28/11/2023,"27,000","26,400.00","27,000.00","25,650.00",1.56M,1.89%
27/11/2023,"26,500","27,300.00","27,400.00","26,500.00",1.14M,-2.93%
24/11/2023,"27,300","26,600.00","27,500.00","25,500.00",2.73M,3.41%
23/11/2023,"26,400","28,500.00","28,650.00","26,400.00",2.26M,-6.88%
22/11/2023,"28,350","27,550.00","28,400.00","27,300.00",2.23M,2.90%
21/11/2023,"27,550","27,650.00","27,700.00","27,150.00",1.81M,1.10%
20/11/2023,"27,250","25,300.00","27,450.00","25,300.00",2.83M,5.62%
17/11/2023,"25,800","26,600.00","26,900.00","25,500.00",2.74M,-3.01%
16/11/2023,"26,600","25,550.00","26,600.00","25,550.00",1.18M,2.70%
15/11/2023,"25,900","27,100.00","27,100.00","25,900.00",1.65M,-0.19%
14/11/2023,"25,950","26,500.00","26,600.00","25,600.00",2.04M,0.97%
13/11/2023,"25,700","25,100.00","25,800.00","25,000.00",1.66M,2.59%
10/11/2023,"25,050","25,000.00","26,300.00","24,850.00",2.41M,-1.96%
9/11/2023,"25,550","25,900.00","26,400.00","25,100.00",2.26M,2.61%
8/11/2023,"24,900","23,000.00","24,900.00","22,950.00",2.62M,6.87%
7/11/2023,"23,300","23,100.00","23,650.00","22,650.00",1.83M,0.87%
6/11/2023,"23,100","22,500.00","23,250.00","22,250.00",1.59M,3.82%
3/11/2023,"22,250","22,750.00","22,750.00","21,950.00",2.34M,0.23%
2/11/2023,"22,200","21,300.00","22,200.00","21,000.00",1.88M,6.99%
1/11/2023,"20,750","19,800.00","20,750.00","19,000.00",2.07M,6.96%
31/10/2023,"19,400","21,000.00","21,300.00","19,400.00",2.06M,-6.73%
30/10/2023,"20,800","21,950.00","22,300.00","20,800.00",965.20K,-6.73%
27/10/2023,"22,300","22,000.00","22,400.00","20,700.00",1.82M,2.76%
26/10/2023,"21,700","22,100.00","22,450.00","21,700.00",2.54M,-6.87%
25/10/2023,"23,300","24,150.00","24,200.00","23,100.00",1.35M,-2.92%
24/10/2023,"24,000","23,850.00","24,000.00","23,050.00",1.33M,1.69%
23/10/2023,"23,600","23,300.00","24,200.00","23,150.00",2.05M,2.16%
20/10/2023,"23,100","21,600.00","23,100.00","20,950.00",3.13M,6.94%
19/10/2023,"21,600","23,200.00","23,300.00","21,600.00",2.71M,-6.90%
18/10/2023,"23,200","25,000.00","25,400.00","23,150.00",3.43M,-6.64%
17/10/2023,"24,850","27,000.00","27,200.00","24,850.00",1.17M,-6.93%
16/10/2023,"26,700","27,400.00","27,400.00","26,500.00",1.62M,-2.55%
13/10/2023,"27,400","27,100.00","27,700.00","26,500.00",1.54M,-0.72%
12/10/2023,"27,600","27,900.00","28,200.00","27,400.00",1.93M,0.36%
11/10/2023,"27,500","26,600.00","27,500.00","26,200.00",1.48M,3.38%
10/10/2023,"26,600","27,000.00","27,400.00","26,600.00",2.18M,0.00%
9/10/2023,"26,600","26,150.00","26,750.00","25,850.00",1.31M,1.53%
6/10/2023,"26,200","25,400.00","26,250.00","24,650.00",1.95M,2.75%
5/10/2023,"25,500","26,800.00","27,150.00","25,500.00",1.55M,-4.85%
4/10/2023,"26,800","24,900.00","27,950.00","24,900.00",2.64M,1.71%
3/10/2023,"26,350","27,800.00","27,800.00","26,350.00",3.32M,-6.89%
2/10/2023,"28,300","28,900.00","29,200.00","28,300.00",1.63M,-2.08%
29/09/2023,"28,900","30,000.00","30,000.00","28,500.00",1.74M,-2.03%
28/09/2023,"29,500","28,950.00","30,100.00","28,300.00",2.26M,2.25%
27/09/2023,"28,850","27,500.00","28,850.00","26,800.00",2.95M,6.85%
26/09/2023,"27,000","26,000.00","28,750.00","26,000.00",3.13M,0.19%
25/09/2023,"26,950","28,000.00","29,100.00","26,950.00",1.76M,-6.91%
22/09/2023,"28,950","29,700.00","30,500.00","28,950.00",4.14M,-6.91%
21/09/2023,"31,100","32,750.00","32,900.00","31,100.00",2.28M,-5.18%
20/09/2023,"32,800","32,700.00","33,450.00","32,450.00",1.39M,1.55%
19/09/2023,"32,300","31,600.00","32,400.00","31,000.00",1.46M,2.22%
18/09/2023,"31,600","31,350.00","32,000.00","30,900.00",1.23M,0.48%
15/09/2023,"31,450","32,600.00","32,600.00","31,200.00",1.49M,-1.72%
14/09/2023,"32,000","32,400.00","33,000.00","31,600.00",1.99M,-1.84%
13/09/2023,"32,600","32,650.00","33,600.00","31,650.00",2.23M,0.77%
12/9/2023,"32,350","31,500.00","32,350.00","30,650.00",1.88M,6.94%
11/9/2023,"30,250","30,200.00","31,750.00","29,800.00",3.31M,1.17%
8/9/2023,"29,900","30,000.00","30,350.00","29,800.00",1.09M,-0.33%
7/9/2023,"30,000","30,050.00","30,600.00","29,750.00",1.50M,0.00%
6/9/2023,"30,000","28,700.00","30,750.00","28,250.00",1.95M,4.35%
5/9/2023,"28,750","29,000.00","29,000.00","28,350.00",1.74M,0.17%
31/08/2023,"28,700","28,700.00","29,600.00","28,300.00",1.86M,1.95%
30/08/2023,"28,150","26,350.00","28,150.00","26,350.00",3.66M,6.83%
29/08/2023,"26,350","26,550.00","26,850.00","26,150.00",1.88M,0.19%
28/08/2023,"26,300","25,850.00","26,300.00","25,650.00",1.74M,2.73%
25/08/2023,"25,600","25,250.00","25,700.00","25,000.00",1.43M,0.99%
24/08/2023,"25,350","24,600.00","25,500.00","24,450.00",1.40M,2.84%
23/08/2023,"24,650","25,400.00","25,400.00","24,600.00",914.40K,-1.40%
22/08/2023,"25,000","24,200.00","25,000.00","22,500.00",2.27M,3.73%
21/08/2023,"24,100","24,500.00","24,850.00","23,900.00",1.89M,-0.62%
18/08/2023,"24,250","25,800.00","26,000.00","24,250.00",2.84M,-6.91%
17/08/2023,"26,050","26,000.00","26,850.00","26,000.00",2.11M,0.58%
