Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
1/11/2018,"3,248","3,297.20","3,297.20","3,248.00",54.17K,-0.90%
31/10/2018,"3,278","3,248.00","3,287.30","3,228.30",63.87K,1.84%
30/10/2018,"3,218","3,238.10","3,336.50","3,198.80",75.39K,-0.31%
29/10/2018,"3,228","3,248.00","3,257.80","3,208.60",53.90K,0.00%
26/10/2018,"3,228","3,248.00","3,346.40","3,228.30",102.34K,-0.30%
25/10/2018,"3,238","3,336.50","3,336.50","3,149.50",166.71K,-2.95%
24/10/2018,"3,337","3,375.90","3,444.80","3,277.50",78.42K,-1.46%
23/10/2018,"3,386","3,494.00","3,494.00","3,356.20",108.63K,-3.10%
22/10/2018,"3,494","3,454.70","3,523.60","3,444.80",106.64K,0.00%
19/10/2018,"3,494","3,444.80","3,494.00","3,444.80",151.19K,-1.12%
18/10/2018,"3,533","3,592.50","3,592.50","3,474.30",116.54K,-1.65%
17/10/2018,"3,593","3,631.80","3,641.70","3,572.80",134.21K,0.55%
16/10/2018,"3,573","3,454.70","3,631.80","3,454.70",158.27K,2.54%
15/10/2018,"3,484","3,572.80","3,572.80","3,415.30",180.49K,1.14%
12/10/2018,"3,445","3,346.40","3,484.20","3,346.40",249.60K,1.45%
11/10/2018,"3,396","3,543.20","3,543.20","3,395.60",506.63K,-6.76%
10/10/2018,"3,642","3,651.50","3,671.20","3,592.50",278.35K,-0.27%
9/10/2018,"3,652","3,641.70","3,740.10","3,641.70",141.77K,-1.33%
8/10/2018,"3,701","3,769.60","3,789.30","3,661.30",237.25K,-1.05%
5/10/2018,"3,740","3,799.10","3,799.10","3,740.10",316.69K,-1.30%
4/10/2018,"3,789","3,877.90","3,877.90","3,730.20",569.78K,-1.28%
3/10/2018,"3,839","3,858.20","3,897.60","3,769.60",463.56K,-1.27%
2/10/2018,"3,888","3,936.90","3,956.60","3,848.40",294.03K,-1.25%
1/10/2018,"3,937","4,035.40","4,104.30","3,927.10",677.87K,1.01%
28/09/2018,"3,898","3,759.80","3,936.90","3,720.40",701.04K,3.12%
27/09/2018,"3,780","3,789.30","3,799.10","3,740.10",297.45K,-0.26%
26/09/2018,"3,789","3,799.10","3,877.90","3,789.30",339.79K,-1.79%
25/09/2018,"3,858","3,789.30","3,868.00","3,759.80",483.89K,1.82%
24/09/2018,"3,789","3,936.90","3,966.50","3,779.50",587.82K,1.32%
21/09/2018,"3,740","3,543.20","3,740.10","3,543.20",633.02K,5.85%
20/09/2018,"3,533","3,523.60","3,543.20","3,494.00",205.48K,0.28%
19/09/2018,"3,524","3,523.60","3,592.50","3,503.90",225.86K,0.00%
18/09/2018,"3,524","3,503.90","3,641.70","3,464.50",113.98K,0.28%
17/09/2018,"3,514","3,543.20","3,592.50","3,513.70",141.53K,-0.83%
14/09/2018,"3,543","3,641.70","3,641.70","3,543.20",93.69K,-1.64%
13/09/2018,"3,602","3,562.90","3,641.70","3,562.90",137.73K,0.83%
12/9/2018,"3,573","3,592.50","3,641.70","3,562.90",126.35K,0.28%
11/9/2018,"3,563","3,562.90","3,592.50","3,503.90",161.69K,0.56%
10/9/2018,"3,543","3,543.20","3,543.20","3,425.10",66.97K,1.12%
7/9/2018,"3,504","3,543.20","3,592.50","3,503.90",145.81K,-1.38%
6/9/2018,"3,553","3,553.10","3,602.30","3,553.10",76.93K,-0.55%
5/9/2018,"3,573","3,641.70","3,641.70","3,562.90",119.40K,-1.89%
4/9/2018,"3,642","3,671.20","3,681.00","3,562.90",43.56K,-0.80%
31/08/2018,"3,671","3,671.20","3,671.20","3,622.00",88.92K,0.00%
30/08/2018,"3,671","3,631.80","3,681.00","3,631.80",60.30K,1.08%
29/08/2018,"3,632","3,641.70","3,681.00","3,631.80",169.83K,-0.54%
28/08/2018,"3,652","3,690.90","3,690.90","3,641.70",51.16K,0.54%
27/08/2018,"3,632","3,700.70","3,700.70","3,631.80",197.86K,-1.07%
24/08/2018,"3,671","3,690.90","3,690.90","3,641.70",161.21K,0.00%
23/08/2018,"3,671","3,700.70","3,740.10","3,671.20",143.96K,-0.80%
22/08/2018,"3,701","3,749.90","3,749.90","3,690.90",98.16K,-1.05%
21/08/2018,"3,740","3,651.50","3,740.10","3,651.50",71.28K,1.61%
20/08/2018,"3,681","3,740.10","3,809.00","3,641.70",182.93K,-1.58%
17/08/2018,"3,740","3,887.70","3,887.70","3,740.10",88.70K,0.53%
16/08/2018,"3,720","3,651.50","3,789.30","3,651.50",28.27K,-0.26%
15/08/2018,"3,730","3,838.50","3,887.70","3,720.40",274.99K,-3.32%
14/08/2018,"3,858","3,838.50","3,907.40","3,828.70",286.29K,-1.26%
13/08/2018,"3,907","3,936.90","3,936.90","3,838.50",131.29K,-0.25%
10/8/2018,"3,917","3,996.00","3,996.00","3,838.50",172.29K,0.00%
9/8/2018,"3,917","3,976.30","4,045.20","3,917.20",817.14K,3.38%
8/8/2018,"3,789","3,749.90","3,828.70","3,720.40",170.69K,1.05%
7/8/2018,"3,750","3,749.90","3,858.20","3,740.10",127.93K,-2.31%
6/8/2018,"3,839","3,838.50","3,887.70","3,720.40",119.49K,3.17%
3/8/2018,"3,720","3,651.50","3,838.50","3,651.50",236.70K,1.07%
2/8/2018,"3,681","3,740.10","3,740.10","3,661.30",148.44K,-1.58%
1/8/2018,"3,740","3,749.90","3,838.50","3,720.40",233.90K,-2.06%
31/07/2018,"3,819","3,809.00","3,936.90","3,789.30",282.61K,-1.77%
30/07/2018,"3,888","3,769.60","4,025.50","3,769.60",386.83K,3.13%
27/07/2018,"3,770","3,553.10","3,838.50","3,553.10",275.00K,0.26%
26/07/2018,"3,760","3,976.30","3,976.30","3,749.90",371.50K,1.06%
25/07/2018,"3,720","3,484.20","3,720.40","3,484.20",611.21K,6.78%
24/07/2018,"3,484","3,346.40","3,523.60","3,346.40",332.05K,5.67%
23/07/2018,"3,297","3,543.20","3,543.20","3,297.20",113.86K,-6.94%
20/07/2018,"3,543","3,543.20","3,543.20","3,444.80",153.24K,0.28%
19/07/2018,"3,533","3,464.50","3,602.30","3,464.50",195.16K,-0.28%
18/07/2018,"3,543","3,395.60","3,622.00","3,346.40",277.71K,4.35%
17/07/2018,"3,396","3,435.00","3,435.00","3,346.40",129.19K,1.47%
16/07/2018,"3,346","3,090.50","3,346.40","3,090.50",293.42K,6.92%
13/07/2018,"3,130","3,169.20","3,169.20","3,100.30",163.69K,0.95%
12/7/2018,"3,100","3,149.50","3,149.50","3,100.30",57.67K,-1.56%
11/7/2018,"3,150","3,129.90","3,257.80","3,129.90",11.36K,-2.74%
10/7/2018,"3,238","3,228.30","3,238.10","3,198.80",19.49K,0.30%
9/7/2018,"3,228","3,120.00","3,238.10","3,120.00",26.48K,0.00%
6/7/2018,"3,228","3,198.80","3,228.30","3,129.90",90.35K,3.47%
5/7/2018,"3,120","3,238.10","3,238.10","3,120.00",31.75K,-3.35%
4/7/2018,"3,228","3,149.50","3,248.00","3,120.00",47.02K,3.47%
3/7/2018,"3,120","3,307.00","3,395.60","3,120.00",79.74K,-6.77%
2/7/2018,"3,346","3,346.40","3,356.20","3,297.20",45.74K,-1.73%
29/06/2018,"3,405","3,307.00","3,435.00","3,307.00",40.43K,0.29%
28/06/2018,"3,396","3,464.50","3,464.50","3,326.70",49.25K,-1.15%
27/06/2018,"3,435","3,444.80","3,444.80","3,336.50",46.82K,-0.28%
26/06/2018,"3,445","3,474.30","3,484.20","3,366.10",10.03K,-0.85%
25/06/2018,"3,474","3,464.50","3,484.20","3,395.60",63.99K,0.86%
22/06/2018,"3,445","3,464.50","3,464.50","3,326.70",64.13K,0.00%
21/06/2018,"3,445","3,513.70","3,513.70","3,316.90",38.20K,0.29%
20/06/2018,"3,435","3,444.80","3,444.80","3,316.90",15.50K,5.12%
19/06/2018,"3,268","3,494.00","3,494.00","3,267.70",83.03K,-6.48%
18/06/2018,"3,494","3,444.80","3,533.40","3,415.30",62.02K,1.43%
15/06/2018,"3,445","3,444.80","3,572.80","3,346.40",75.18K,2.94%
14/06/2018,"3,346","3,533.40","3,533.40","3,346.40",28.68K,-3.95%
13/06/2018,"3,484","3,444.80","3,494.00","3,444.80",52.91K,1.14%
12/6/2018,"3,445","3,494.00","3,523.60","3,346.40",58.94K,-2.51%
11/6/2018,"3,533","3,562.90","3,562.90","3,444.80",82.08K,-0.83%
8/6/2018,"3,563","3,641.70","3,641.70","3,543.20",118.03K,-2.16%
7/6/2018,"3,642","3,641.70","3,651.50","3,592.50",75.80K,0.82%
6/6/2018,"3,612","3,592.50","3,631.80","3,543.20",113.34K,0.55%
5/6/2018,"3,593","3,523.60","3,631.80","3,425.10",140.59K,4.89%
4/6/2018,"3,425","3,307.00","3,425.10","3,218.40",112.90K,6.75%
1/6/2018,"3,209","3,238.10","3,346.40","3,188.90",93.29K,0.31%
31/05/2018,"3,199","3,110.20","3,198.80","3,110.20",39.84K,3.18%
30/05/2018,"3,100","3,248.00","3,248.00","3,090.50",109.28K,-3.96%
29/05/2018,"3,228","2,972.40","3,346.40","2,972.40",219.78K,1.24%
28/05/2018,"3,189","3,444.80","3,444.80","3,188.90",87.02K,-6.90%
25/05/2018,"3,425","3,523.60","3,523.60","3,425.10",268.84K,-1.97%
24/05/2018,"3,494","3,572.80","3,572.80","3,474.30",46.07K,-2.21%
23/05/2018,"3,573","3,523.60","3,641.70","3,336.50",154.93K,0.00%
22/05/2018,"3,573","3,769.60","3,789.30","3,572.80",173.74K,-6.92%
21/05/2018,"3,839","3,907.40","3,907.40","3,759.80",29.89K,-1.52%
18/05/2018,"3,898","3,927.10","3,927.10","3,700.70",110.51K,1.54%
17/05/2018,"3,839","3,917.20","3,927.10","3,838.50",75.41K,-2.01%
16/05/2018,"3,917","3,877.90","3,936.90","3,877.90",66.65K,-0.50%
15/05/2018,"3,937","3,868.00","3,936.90","3,868.00",75.21K,0.00%
14/05/2018,"3,937","3,936.90","3,946.80","3,838.50",60.85K,0.00%
11/5/2018,"3,937","3,838.50","3,966.50","3,838.50",41.73K,2.56%
10/5/2018,"3,839","4,005.80","4,005.80","3,838.50",54.01K,-2.50%
9/5/2018,"3,937","3,986.10","3,986.10","3,927.10",170.19K,-1.23%
8/5/2018,"3,986","3,986.10","3,986.10","3,946.80",64.69K,0.00%
7/5/2018,"3,986","3,996.00","3,996.00","3,936.90",63.36K,0.25%
4/5/2018,"3,976","3,936.90","4,005.80","3,936.90",57.90K,1.25%
3/5/2018,"3,927","4,114.10","4,212.50","3,927.10",373.51K,-6.99%
2/5/2018,"4,222","4,330.60","4,330.60","4,064.90",69.33K,-1.61%
27/04/2018,"4,291","4,242.00","4,517.60","4,232.20",112.30K,1.16%
26/04/2018,"4,242","4,557.00","4,557.00","4,242.00",222.09K,-6.91%
24/04/2018,"4,557","4,625.90","4,625.90","4,507.80",140.47K,-1.49%
23/04/2018,"4,626","4,625.90","4,862.10","4,625.90",73.64K,-3.09%
20/04/2018,"4,774","4,822.70","4,822.70","4,645.60",78.37K,3.19%
19/04/2018,"4,626","4,872.00","4,872.00","4,625.90",285.51K,-5.05%
18/04/2018,"4,872","5,059.00","5,059.00","4,872.00",188.02K,-2.56%
17/04/2018,"5,000","4,881.80","5,078.60","4,881.80",97.84K,0.00%
16/04/2018,"5,000","4,980.20","5,019.60","4,980.20",28.69K,0.00%
13/04/2018,"5,000","5,206.60","5,206.60","4,980.20",116.37K,-2.31%
12/4/2018,"5,118","5,216.40","5,216.40","5,039.30",85.71K,1.56%
11/4/2018,"5,039","5,049.10","5,118.00","4,990.10",156.76K,-1.54%
10/4/2018,"5,118","5,246.00","5,246.00","5,049.10",69.15K,-0.95%
9/4/2018,"5,167","5,314.90","5,403.40","5,167.20",91.30K,-1.50%
6/4/2018,"5,246","5,068.80","5,265.60","5,059.00",311.16K,4.31%
5/4/2018,"5,029","5,019.60","5,118.00","5,019.60",138.74K,-1.35%
4/4/2018,"5,098","5,108.20","5,137.70","5,019.60",449.10K,-0.19%
3/4/2018,"5,108","5,127.90","5,216.40","5,029.40",104.55K,-0.38%
2/4/2018,"5,128","5,137.70","5,137.70","5,019.60",257.76K,-0.19%
30/03/2018,"5,138","5,186.90","5,186.90","5,127.90",85.41K,0.38%
29/03/2018,"5,118","5,177.10","5,177.10","5,098.30",150.64K,-0.95%
28/03/2018,"5,167","5,226.30","5,226.30","5,127.90",173.40K,-1.13%
27/03/2018,"5,226","5,167.20","5,265.60","5,167.20",153.15K,1.92%
26/03/2018,"5,128","5,314.90","5,314.90","5,118.00",138.15K,-3.52%
23/03/2018,"5,315","5,314.90","5,364.10","5,039.30",169.98K,-1.82%
22/03/2018,"5,413","5,492.00","5,492.00","5,413.30",163.82K,-0.18%
21/03/2018,"5,423","5,511.70","5,511.70","5,413.30",238.28K,-0.54%
20/03/2018,"5,453","5,472.30","5,472.30","5,413.30",263.64K,-0.18%
19/03/2018,"5,463","5,580.60","5,590.40","5,462.50",220.79K,-0.36%
16/03/2018,"5,482","5,442.80","5,580.60","5,413.30",257.98K,0.72%
15/03/2018,"5,443","5,472.30","5,560.90","5,442.80",227.01K,-0.54%
14/03/2018,"5,472","5,560.90","5,560.90","5,472.30",337.13K,-1.07%
13/03/2018,"5,531","5,541.20","5,600.30","5,501.90",123.60K,0.00%
12/3/2018,"5,531","5,649.50","5,659.30","5,531.40",188.20K,-2.09%
9/3/2018,"5,650","5,620.00","5,728.20","5,620.00",198.26K,-1.04%
8/3/2018,"5,709","5,708.60","5,728.20","5,620.00",215.40K,0.00%
7/3/2018,"5,709","5,570.80","5,787.30","5,570.80",642.37K,2.47%
6/3/2018,"5,571","5,423.10","5,580.60","5,423.10",224.95K,1.07%
5/3/2018,"5,512","5,551.10","5,610.10","5,511.70",259.73K,-0.36%
2/3/2018,"5,531","5,610.10","5,610.10","5,511.70",280.52K,-1.40%
1/3/2018,"5,610","5,541.20","5,757.80","5,511.70",395.30K,1.24%
28/02/2018,"5,541","5,511.70","5,580.60","5,501.90",256.81K,0.18%
27/02/2018,"5,531","5,511.70","5,560.90","5,482.20",334.88K,0.36%
26/02/2018,"5,512","5,511.70","5,659.30","5,511.70",541.18K,-1.93%
23/02/2018,"5,620","5,610.10","5,679.00","5,560.90",158.54K,0.18%
22/02/2018,"5,610","5,452.70","5,787.30","5,452.70",182.99K,-3.23%
21/02/2018,"5,797","5,807.00","5,807.00","5,757.80",294.69K,0.17%
13/02/2018,"5,787","5,501.90","5,787.30","5,472.30",282.30K,5.19%
12/2/2018,"5,502","5,413.30","5,610.10","5,265.60",154.90K,1.64%
9/2/2018,"5,413","5,118.00","5,462.50","5,108.20",462.20K,-1.26%
8/2/2018,"5,482","5,600.30","5,600.30","5,413.30",236.15K,-2.11%
7/2/2018,"5,600","5,610.10","5,708.60","5,511.70",376.05K,3.45%
6/2/2018,"5,413","5,364.10","5,757.80","5,364.10",873.27K,-5.98%
5/2/2018,"5,758","5,708.60","5,925.10","5,708.60",1.21M,-1.51%
2/2/2018,"5,846","5,826.70","6,003.80","5,797.10",900.20K,-1.00%
1/2/2018,"5,905","6,181.00","6,190.80","5,885.70",614.19K,-4.76%
31/01/2018,"6,201","6,742.00","6,742.00","6,200.70",995.88K,-1.87%
30/01/2018,"6,319","5,994.00","6,318.80","5,895.60",4.98M,7.00%
29/01/2018,"5,905","6,023.50","6,023.50","5,856.20",717.75K,0.17%
26/01/2018,"5,896","6,003.80","6,023.50","5,807.00",537.96K,-0.50%
25/01/2018,"5,925","5,826.70","5,944.80","5,777.40",1.17M,1.69%
22/01/2018,"5,827","5,708.60","5,856.20","5,679.00",778.85K,2.07%
19/01/2018,"5,709","5,807.00","5,807.00","5,580.60",1.05M,-1.69%
18/01/2018,"5,807","5,511.70","5,807.00","5,511.70",957.86K,0.68%
17/01/2018,"5,768","6,053.00","6,062.90","5,767.60",827.20K,-4.40%
16/01/2018,"6,033","6,003.80","6,141.60","5,836.50",1.58M,-1.13%
15/01/2018,"6,102","5,807.00","6,102.20","5,807.00",1.22M,5.08%
12/1/2018,"5,807","5,797.10","5,954.60","5,747.90",771.09K,1.03%
11/1/2018,"5,748","5,718.40","5,807.00","5,718.40",636.17K,-0.85%
10/1/2018,"5,797","5,747.90","5,905.40","5,659.30",931.60K,0.00%
9/1/2018,"5,797","5,797.10","5,807.00","5,590.40",955.65K,1.73%
8/1/2018,"5,699","5,905.40","5,915.20","5,659.30",790.88K,-1.86%
5/1/2018,"5,807","6,072.70","6,072.70","5,807.00",943.35K,-1.50%
4/1/2018,"5,896","5,807.00","6,053.00","5,797.10",1.08M,0.17%
3/1/2018,"5,886","6,102.20","6,161.30","5,757.80",889.20K,-2.92%
2/1/2018,"6,063","5,964.50","6,200.70","5,964.50",930.28K,1.65%
29/12/2017,"5,965","5,708.60","5,964.50","5,698.70",2.14M,6.88%
28/12/2017,"5,581","5,413.30","5,629.80","5,373.90",639.78K,3.09%
27/12/2017,"5,413","5,433.00","5,433.00","5,383.80",144.42K,-0.18%
26/12/2017,"5,423","5,265.60","5,423.10","5,265.60",227.25K,2.80%
25/12/2017,"5,276","5,285.30","5,393.60","5,275.50",284.60K,-2.19%
22/12/2017,"5,394","5,393.60","5,413.30","5,364.10",156.13K,0.00%
21/12/2017,"5,394","5,413.30","5,413.30","5,344.40",328.86K,-0.90%
20/12/2017,"5,443","5,344.40","5,501.90","5,344.40",132.47K,0.00%
19/12/2017,"5,443","5,600.30","5,600.30","5,413.30",113.18K,-1.78%
18/12/2017,"5,541","5,403.40","5,590.40","5,403.40",754.18K,2.55%
15/12/2017,"5,403","5,314.90","5,560.90","5,314.90",270.96K,1.67%
14/12/2017,"5,315","5,265.60","5,314.90","5,196.80",344.76K,1.31%
13/12/2017,"5,246","5,314.90","5,314.90","5,118.00",138.13K,-0.37%
12/12/2017,"5,266","5,265.60","5,295.20","4,999.90",627.01K,0.00%
11/12/2017,"5,266","5,226.30","5,413.30","5,226.30",295.62K,-2.73%
8/12/2017,"5,413","5,511.70","5,551.10","5,413.30",246.83K,-2.65%
7/12/2017,"5,561","5,531.40","5,610.10","5,413.30",431.99K,0.53%
6/12/2017,"5,531","5,610.10","5,629.80","5,423.10",339.76K,-1.23%
5/12/2017,"5,600","5,590.40","5,757.80","5,531.40",961.53K,1.43%
4/12/2017,"5,522","5,501.90","5,560.90","5,383.80",794.01K,2.00%
1/12/2017,"5,413","5,403.40","5,511.70","5,393.60",296.47K,-1.08%
30/11/2017,"5,472","5,393.60","5,482.20","5,344.40",402.81K,1.46%
29/11/2017,"5,394","5,482.20","5,492.00","5,364.10",325.55K,-1.62%
28/11/2017,"5,482","5,492.00","5,521.50","5,364.10",434.96K,-0.18%
27/11/2017,"5,492","5,314.90","5,501.90","5,275.50",420.33K,3.33%
24/11/2017,"5,315","5,216.40","5,314.90","5,216.40",286.38K,0.19%
23/11/2017,"5,305","5,216.40","5,344.40","5,127.90",532.40K,3.06%
22/11/2017,"5,148","5,118.00","5,216.40","5,019.60",435.95K,-0.19%
21/11/2017,"5,157","5,118.00","5,206.60","5,029.40",301.82K,-0.76%
20/11/2017,"5,197","4,921.20","5,314.90","4,921.20",397.34K,0.00%
17/11/2017,"5,197","5,196.80","5,196.80","5,019.60",819.58K,6.88%
16/11/2017,"4,862","4,557.00","4,862.10","4,547.20",375.36K,6.93%
15/11/2017,"4,547","4,537.30","4,547.20","4,517.60",327.34K,0.22%
14/11/2017,"4,537","4,547.20","4,576.70","4,429.00",149.61K,-0.43%
13/11/2017,"4,557","4,517.60","4,557.00","4,438.90",286.72K,2.21%
10/11/2017,"4,459","4,350.30","4,507.80","4,340.50",198.47K,0.44%
9/11/2017,"4,439","4,429.00","4,517.60","4,419.20",162.03K,-0.88%
8/11/2017,"4,478","4,468.40","4,527.50","4,448.70",181.99K,-1.09%
7/11/2017,"4,528","4,576.70","4,576.70","4,497.90",210.75K,-0.43%
6/11/2017,"4,547","4,527.50","4,576.70","4,527.50",237.95K,0.44%
3/11/2017,"4,528","4,527.50","4,576.70","4,429.00",414.20K,0.22%
2/11/2017,"4,518","4,625.90","4,675.10","4,507.80",157.40K,-0.43%
1/11/2017,"4,537","4,527.50","4,655.40","4,527.50",318.01K,0.65%
31/10/2017,"4,508","4,527.50","4,625.90","4,478.30",417.56K,-1.93%
30/10/2017,"4,596","4,625.90","4,724.30","4,586.50",443.70K,-2.71%
27/10/2017,"4,724","4,872.00","4,891.60","4,566.80",693.79K,-3.42%
26/10/2017,"4,892","5,029.40","5,147.50","4,714.50",339.20K,-3.31%
25/10/2017,"5,059","5,019.60","5,255.80","5,019.60",179.82K,0.78%
24/10/2017,"5,020","5,049.10","5,059.00","4,999.90",459.39K,-0.58%
23/10/2017,"5,049","5,334.50","5,354.20","5,019.60",804.61K,-5.70%
20/10/2017,"5,354","5,462.50","5,501.90","5,344.40",707.33K,-2.16%
19/10/2017,"5,472","5,413.30","5,551.10","5,413.30",323.41K,1.09%
18/10/2017,"5,413","5,590.40","5,590.40","5,413.30",512.44K,-1.79%
17/10/2017,"5,512","5,501.90","5,560.90","5,501.90",356.35K,-0.18%
16/10/2017,"5,522","5,688.90","5,688.90","5,501.90",370.05K,-1.06%
13/10/2017,"5,581","5,580.60","5,610.10","5,570.80",311.18K,0.00%
12/10/2017,"5,581","5,610.10","5,659.30","5,570.80",489.06K,0.00%
11/10/2017,"5,581","5,560.90","5,767.60","5,531.40",541.96K,0.71%
10/10/2017,"5,541","5,610.10","5,610.10","5,521.50",189.31K,-1.23%
9/10/2017,"5,610","5,679.00","5,679.00","5,511.70",413.46K,0.17%
6/10/2017,"5,600","5,639.70","5,659.30","5,590.40",287.50K,-0.70%
5/10/2017,"5,640","5,698.70","5,698.70","5,620.00",387.43K,0.70%
4/10/2017,"5,600","5,462.50","5,610.10","5,462.50",217.57K,2.71%
3/10/2017,"5,453","5,580.60","5,580.60","5,314.90",512.93K,-2.46%
2/10/2017,"5,590","5,600.30","5,738.10","5,580.60",256.38K,-0.87%
29/09/2017,"5,640","5,629.80","5,708.60","5,551.10",458.47K,0.18%
28/09/2017,"5,630","5,807.00","5,836.50","5,570.80",365.29K,-3.05%
27/09/2017,"5,807","5,875.90","5,875.90","5,757.80",215.66K,-0.84%
26/09/2017,"5,856","5,708.60","5,866.00","5,679.00",750.23K,2.59%
25/09/2017,"5,709","5,934.90","5,934.90","5,698.70",1.20M,-3.81%
22/09/2017,"5,935","5,944.80","5,974.30","5,925.10",837.16K,0.00%
21/09/2017,"5,935","6,023.50","6,023.50","5,905.40",470.91K,-0.66%
20/09/2017,"5,974","5,994.00","6,062.90","5,944.80",526.13K,1.17%
19/09/2017,"5,905","6,003.80","6,033.30","5,905.40",1.16M,-2.44%
18/09/2017,"6,053","5,826.70","6,102.20","5,826.70",1.21M,4.59%
15/09/2017,"5,787","5,807.00","5,826.70","5,659.30",663.91K,-0.34%
14/09/2017,"5,807","5,521.50","5,807.00","5,511.70",2.06M,5.17%
13/09/2017,"5,522","5,511.70","5,551.10","5,492.00",351.86K,0.00%
12/9/2017,"5,522","5,413.30","5,521.50","5,393.60",487.64K,1.63%
11/9/2017,"5,433","5,511.70","5,511.70","5,383.80",778.76K,-0.90%
8/9/2017,"5,482","5,531.40","5,560.90","5,442.80",648.18K,-1.42%
7/9/2017,"5,561","5,521.50","5,629.80","5,511.70",609.65K,0.00%
6/9/2017,"5,561","5,649.50","5,649.50","5,531.40",431.66K,-1.57%
5/9/2017,"5,650","5,541.20","5,738.10","5,521.50",1.14M,2.14%
1/9/2017,"5,531","5,590.40","5,610.10","5,501.90",331.66K,0.72%
31/08/2017,"5,492","5,364.10","5,511.70","5,364.10",687.54K,1.45%
30/08/2017,"5,413","5,511.70","5,551.10","5,413.30",554.12K,-1.08%
29/08/2017,"5,472","5,610.10","5,610.10","5,472.30",683.17K,-2.46%
28/08/2017,"5,610","5,757.80","5,757.80","5,541.20",602.22K,-1.04%
25/08/2017,"5,669","5,482.20","5,728.20","5,373.90",1.40M,3.41%
24/08/2017,"5,482","5,364.10","5,560.90","5,364.10",783.02K,2.20%
23/08/2017,"5,364","5,314.90","5,580.60","5,314.90",735.10K,0.55%
22/08/2017,"5,335","5,423.10","5,452.70","5,285.30",1.67M,-4.24%
21/08/2017,"5,571","5,708.60","5,846.30","5,560.90",1.29M,-1.56%
18/08/2017,"5,659","5,413.30","5,708.60","5,334.50",902.90K,0.88%
17/08/2017,"5,610","5,718.40","5,797.10","5,452.70",2.23M,-4.20%
16/08/2017,"5,856","6,200.70","6,200.70","5,856.20",1.22M,-5.56%
15/08/2017,"6,201","6,102.20","6,318.80","6,013.70",1.84M,5.00%
14/08/2017,"5,905","5,334.50","5,905.40","5,324.70",3.22M,3.45%
11/8/2017,"5,709","5,757.80","5,905.40","5,708.60",1.53M,-6.90%
10/8/2017,"6,132","6,141.60","6,397.50","6,131.80",1.97M,-6.88%
9/8/2017,"6,585","6,850.30","6,850.30","6,151.50",5.51M,2.76%
8/8/2017,"6,407","6,407.40","6,407.40","6,249.90",2.09M,6.90%
7/8/2017,"5,994","5,905.40","5,994.00","5,757.80",2.53M,6.84%
4/8/2017,"5,610","5,373.90","5,629.80","5,118.00",1.94M,4.40%
3/8/2017,"5,374","5,265.60","5,620.00","5,265.60",3.83M,2.25%
2/8/2017,"5,256","5,009.70","5,295.20","4,832.60",2.68M,4.91%
1/8/2017,"5,010","4,911.30","5,009.70","4,881.80",3.11M,6.93%
31/07/2017,"4,685","4,606.20","4,803.10","4,576.70",1.46M,3.48%
28/07/2017,"4,528","4,429.00","4,645.60","4,379.80",1.82M,3.37%
27/07/2017,"4,380","4,399.50","4,429.00","4,330.60",845.33K,0.45%
26/07/2017,"4,360","4,429.00","4,429.00","4,301.10",937.18K,0.00%
25/07/2017,"4,360","4,271.60","4,438.90","4,242.00",982.85K,1.61%
24/07/2017,"4,291","4,379.80","4,379.80","4,251.90",791.88K,-2.02%
21/07/2017,"4,380","4,606.20","4,606.20","4,379.80",1.19M,-4.92%
20/07/2017,"4,606","4,606.20","4,606.20","4,429.00",3.66M,6.85%
19/07/2017,"4,311","4,310.90","4,310.90","4,310.90",1.30M,6.83%
18/07/2017,"4,035","3,956.60","4,055.00","3,936.90",920.83K,-0.24%
17/07/2017,"4,045","4,143.60","4,232.20","4,005.80",559.85K,-2.61%
14/07/2017,"4,154","4,222.40","4,251.90","4,104.30",586.24K,-0.94%
13/07/2017,"4,193","4,123.90","4,192.80","4,045.20",857.41K,2.65%
12/7/2017,"4,085","4,084.60","4,153.50","3,986.10",882.79K,2.47%
11/7/2017,"3,986","3,936.90","4,055.00","3,838.50",1.08M,0.00%
10/7/2017,"3,986","4,025.50","4,084.60","3,868.00",2.06M,-2.88%
7/7/2017,"4,104","4,429.00","4,429.00","4,104.30",1.82M,-6.50%
6/7/2017,"4,390","4,389.70","4,389.70","4,360.20",3.32M,6.95%
5/7/2017,"4,104","3,877.90","4,104.30","3,868.00",3.20M,6.92%
4/7/2017,"3,839","3,740.10","3,877.90","3,720.40",1.23M,2.90%
3/7/2017,"3,730","3,838.50","3,838.50","3,720.40",612.22K,-1.81%
30/06/2017,"3,799","3,848.40","3,858.20","3,759.80",732.67K,-1.28%
29/06/2017,"3,848","3,887.70","3,907.40","3,838.50",1.22M,2.90%
28/06/2017,"3,740","3,700.70","3,740.10","3,612.10",444.38K,1.06%
27/06/2017,"3,701","3,838.50","3,838.50","3,681.00",846.09K,-3.59%
26/06/2017,"3,839","3,828.70","3,936.90","3,818.80",1.00M,0.26%
23/06/2017,"3,829","3,838.50","3,897.60","3,759.80",1.32M,2.64%
22/06/2017,"3,730","3,494.00","3,730.20","3,444.80",1.93M,6.76%
21/06/2017,"3,494","3,533.40","3,592.50","3,484.20",428.81K,-1.39%
